Kilometers_Driven,Mileage,Engine,Power,Seats,Age,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Price
106976,13.5,2400.0,215.0,5.0,15,False,True,False,False,True,False,True,False,False,False,13.8
27210,27.3,1498.0,98.6,5.0,10,False,True,False,False,False,True,True,False,False,False,5.85
26322,28.09,1248.0,88.5,5.0,9,False,True,False,False,False,True,True,False,False,False,8.9
9107,20.4,1197.0,81.8,5.0,10,False,False,False,True,False,True,True,False,False,False,5.15
63983,19.27,2143.0,170.0,5.0,11,False,True,False,False,True,False,True,False,False,False,16.56
134000,18.9,1061.0,67.0,5.0,16,False,False,False,True,False,True,False,False,True,False,1.65
11000,15.5,1595.0,120.7,5.0,11,False,False,False,True,True,False,True,False,False,False,16.0
93000,0.0,1086.0,62.0,5.0,18,False,False,False,True,False,True,True,False,False,False,1.45
24852,26.59,1248.0,74.0,5.0,9,False,True,False,False,True,False,True,False,False,False,8.08
37632,18.9,1197.0,82.0,5.0,12,False,False,False,True,True,False,True,False,False,False,4.5
55000,16.95,1498.0,97.7,5.0,13,False,False,False,True,False,True,False,False,True,False,4.3
81448,19.0,998.0,66.1,5.0,16,False,False,False,True,False,True,True,False,False,False,2.6
1900,25.17,799.0,53.3,5.0,8,False,False,False,True,False,True,True,False,False,False,4.45
54957,17.1,1591.0,121.4,5.0,14,False,False,False,True,True,False,True,False,False,False,5.37
55000,18.9,1061.0,67.0,5.0,18,False,False,False,True,False,True,False,False,True,False,1.75
21983,18.88,1995.0,184.0,5.0,13,False,True,False,False,True,False,True,False,False,False,16.5
76000,18.48,1995.0,177.0,5.0,13,False,True,False,False,True,False,True,False,False,False,19.0
65000,25.0,1396.0,69.01,5.0,10,False,True,False,False,False,True,True,False,False,False,2.8
26000,22.54,1396.0,88.73,5.0,11,False,True,False,False,False,True,True,False,False,False,6.2
11571,16.8,796.0,34.2,8.0,7,False,False,False,True,False,True,True,False,False,False,3.8
81000,25.2,1248.0,74.0,5.0,12,False,True,False,False,False,True,True,False,False,False,6.1
23154,23.0,1498.0,98.96,5.0,7,False,True,False,False,False,True,True,False,False,False,11.65
26856,16.5,1198.0,86.8,5.0,12,False,False,False,True,True,False,True,False,False,False,4.15
67489,13.68,2393.0,147.8,7.0,9,False,True,False,False,False,True,True,False,False,False,16.5
176000,10.5,2179.0,120.0,8.0,18,False,True,False,False,False,True,False,False,True,False,4.3
18000,18.5,1197.0,80.0,5.0,16,False,False,False,True,False,True,True,False,False,False,2.25
63003,22.32,1582.0,126.32,5.0,12,False,True,False,False,False,True,True,False,False,False,6.75
80000,15.1,2179.0,140.0,7.0,12,False,True,False,False,False,True,True,False,False,False,9.4
56658,20.64,1498.0,108.5,5.0,12,False,True,False,False,False,True,True,False,False,False,5.39
18592,26.59,1248.0,74.0,5.0,7,False,True,False,False,False,True,True,False,False,False,8.51
75695,13.7,1368.0,88.8,5.0,16,False,False,False,True,False,True,True,False,False,False,1.85
82000,22.9,1248.0,74.0,5.0,14,False,True,False,False,False,True,False,False,True,False,2.5
60000,22.07,1199.0,73.9,5.0,13,False,True,False,False,False,True,True,False,False,False,4.75
138000,17.0,1497.0,118.0,5.0,17,False,False,False,True,False,True,False,False,True,False,3.5
67000,23.0,1396.0,90.0,5.0,12,False,True,False,False,False,True,True,False,False,False,5.5
42750,17.0,1497.0,118.0,5.0,14,False,False,False,True,False,True,True,False,False,False,6.33
52398,25.44,936.0,57.6,5.0,12,False,True,False,False,False,True,True,False,False,False,2.47
36657,16.2,995.0,62.1,5.0,12,False,False,False,True,False,True,True,False,False,False,3.3
77000,11.57,2179.0,138.1,7.0,15,False,True,False,False,False,True,False,False,True,False,3.5
85000,11.3,2987.0,254.8,7.0,12,False,True,False,False,True,False,True,False,False,False,38.75
112500,11.5,2993.0,235.0,5.0,18,False,True,False,False,True,False,True,False,False,False,7.99
105072,14.24,2755.0,174.5,7.0,13,False,True,False,False,False,True,True,False,False,False,13.28
80000,11.25,1995.0,150.0,5.0,14,False,False,False,True,True,False,True,False,False,False,9.5
3102,20.37,1461.0,108.45,5.0,7,False,True,False,False,False,True,True,False,False,False,14.01
14656,24.4,1120.0,71.0,5.0,10,False,True,False,False,False,True,True,False,False,False,6.99
105000,13.2,1995.0,170.0,5.0,16,False,True,False,False,True,False,False,False,True,False,11.0
61000,10.8,2497.0,215.0,5.0,18,False,False,False,True,True,False,False,False,True,False,11.0
85046,18.06,1198.0,75.0,5.0,16,False,False,False,True,False,True,False,False,True,False,2.3
48000,16.36,2179.0,187.7,5.0,12,False,True,False,False,True,False,True,False,False,False,26.5
4000,16.0,1368.0,160.0,5.0,9,False,False,False,True,True,False,True,False,False,False,17.75
94000,10.1,2354.0,152.0,5.0,16,False,False,False,True,True,False,False,False,True,False,4.8
61110,18.6,1197.0,85.8,5.0,13,False,False,False,True,False,True,True,False,False,False,4.57
80000,24.4,1120.0,71.0,5.0,10,False,True,False,False,False,True,True,False,False,False,3.5
43190,19.01,1461.0,108.5,5.0,11,False,True,False,False,False,True,True,False,False,False,7.61
45000,18.25,1968.0,187.74,5.0,11,False,True,False,False,True,False,True,False,False,False,25.0
44178,18.9,1197.0,82.0,5.0,10,False,False,False,True,False,True,True,False,False,False,5.88
84415,12.99,2494.0,100.6,8.0,11,False,True,False,False,False,True,True,False,False,False,13.5
35000,18.5,1197.0,80.0,5.0,11,False,False,False,True,False,True,True,False,False,False,4.6
44000,22.77,1498.0,98.59,5.0,13,False,True,False,False,False,True,True,False,False,False,4.9
67635,17.0,1497.0,118.0,5.0,14,False,False,False,True,False,True,True,False,False,False,5.25
18385,14.8,1497.0,121.36,5.0,8,False,False,False,True,True,False,True,False,False,False,12.41
35000,22.07,1199.0,73.9,5.0,12,False,True,False,False,False,True,True,False,False,False,3.8
49000,19.27,2143.0,170.0,5.0,16,False,True,False,False,True,False,True,False,False,False,8.95
69000,22.7,1498.0,89.84,5.0,13,False,True,False,False,False,True,True,False,False,False,7.2
23228,14.4,1396.0,65.0,5.0,9,False,False,False,True,False,True,True,False,False,False,4.5
68462,26.59,1248.0,74.0,5.0,12,False,True,False,False,False,True,True,False,False,False,4.15
74611,25.1,1248.0,88.5,5.0,10,False,True,False,False,False,True,True,False,False,False,7.94
90000,19.01,1461.0,108.45,5.0,12,False,True,False,False,False,True,True,False,False,False,7.25
22000,18.9,998.0,67.1,5.0,10,False,False,False,True,False,True,True,False,False,False,3.7
58163,0.0,1086.0,62.0,5.0,16,False,False,False,True,False,True,True,False,False,False,2.45
109500,25.44,936.0,57.6,5.0,15,False,True,False,False,False,True,False,False,False,True,1.5
13363,16.0,1997.0,140.0,7.0,9,False,True,False,False,False,True,True,False,False,False,12.0
51000,19.81,1086.0,68.05,5.0,14,False,False,False,True,False,True,False,False,True,False,2.2
103000,13.93,2179.0,138.0,7.0,19,False,True,False,False,False,True,True,False,False,False,3.6
43002,20.36,1197.0,78.9,5.0,17,False,False,False,True,False,True,True,False,False,False,1.92
108000,11.36,2755.0,171.5,7.0,10,False,True,False,False,True,False,True,False,False,False,20.5
82407,17.5,1896.0,106.0,5.0,16,False,True,False,False,False,True,True,False,False,False,4.25
29000,18.9,1197.0,82.0,5.0,13,False,False,False,True,False,True,True,False,False,False,3.2
225000,23.59,1364.0,74.0,5.0,14,False,True,False,False,False,True,False,False,True,False,2.6
45000,23.4,1248.0,74.0,5.0,12,False,True,False,False,False,True,True,False,False,False,3.85
93401,23.0,1396.0,90.0,5.0,16,False,True,False,False,False,True,True,False,False,False,3.48
95802,25.83,1498.0,99.0,5.0,9,False,True,False,False,False,True,False,False,True,False,4.55
130000,25.47,1248.0,88.5,7.0,10,False,True,False,False,False,True,True,False,False,False,7.0
67443,20.77,1248.0,88.8,7.0,13,False,True,False,False,False,True,True,False,False,False,5.75
47681,16.8,1497.0,116.3,5.0,10,False,False,False,True,True,False,True,False,False,False,8.73
35000,19.7,796.0,46.3,5.0,17,False,False,False,True,False,True,True,False,False,False,1.7
68000,10.91,3198.0,197.0,7.0,10,False,True,False,False,True,False,True,False,False,False,29.5
34688,24.3,1248.0,88.5,5.0,7,False,True,False,False,False,True,True,False,False,False,10.49
58000,22.9,1248.0,74.0,5.0,10,False,True,False,False,False,True,True,False,False,False,7.55
40000,17.57,1193.0,88.7,5.0,12,False,False,False,True,False,True,True,False,False,False,3.95
61000,17.0,1197.0,80.0,5.0,16,False,False,False,True,False,True,False,True,False,False,3.25
86000,19.4,1422.0,70.0,5.0,17,False,True,False,False,False,True,True,False,False,False,2.75
45000,21.43,1364.0,87.2,5.0,11,False,True,False,False,False,True,True,False,False,False,7.35
55000,17.0,1198.0,73.75,5.0,9,False,False,False,True,False,True,True,False,False,False,4.7
36855,15.29,1591.0,121.3,5.0,10,False,False,False,True,False,True,False,False,True,False,8.77
46821,20.36,1197.0,78.9,5.0,13,False,False,False,True,False,True,True,False,False,False,3.42
120000,18.6,1199.0,76.8,5.0,11,False,False,False,True,False,True,True,False,False,False,2.5
29000,14.74,2993.0,270.9,5.0,14,False,True,False,False,True,False,True,False,False,False,20.0
40000,13.24,1598.0,102.5,5.0,12,False,False,False,True,False,True,True,False,False,False,5.25
60000,15.73,1968.0,174.33,5.0,13,False,True,False,False,True,False,False,False,True,False,14.5
64984,16.95,1197.0,78.9,5.0,15,False,False,False,True,True,False,True,False,False,False,3.45
73204,24.07,998.0,67.1,5.0,11,False,False,False,True,True,False,True,False,False,False,3.3
35000,24.3,1248.0,88.5,5.0,9,False,True,False,False,False,True,True,False,False,False,6.5
17729,21.1,814.0,55.2,5.0,13,False,False,False,True,False,True,True,False,False,False,3.65
97000,20.0,1497.0,115.0,5.0,14,False,True,False,False,False,True,True,False,False,False,7.25
89614,22.0,1582.0,126.2,5.0,12,False,True,False,False,False,True,True,False,False,False,6.01
14000,18.9,998.0,67.1,5.0,11,False,False,False,True,False,True,True,False,False,False,2.8
50000,17.0,1197.0,80.0,5.0,14,False,False,False,True,False,True,True,False,False,False,4.0
62505,17.4,1497.0,117.3,5.0,12,False,False,False,True,False,True,True,False,False,False,5.95
248000,12.8,2494.0,102.0,7.0,15,False,True,False,False,False,True,False,False,True,False,9.2
94900,16.8,1493.0,110.0,5.0,14,False,True,False,False,False,True,True,False,False,False,5.35
55000,17.6,2179.0,153.86,7.0,9,False,True,False,False,False,True,True,False,False,False,12.0
53735,12.07,2967.0,241.4,7.0,11,False,True,False,False,True,False,False,False,True,False,38.94
53934,18.9,998.0,67.1,5.0,18,False,False,False,True,False,True,False,False,True,False,2.69
58500,17.09,1995.0,218.0,5.0,13,False,True,False,False,True,False,False,False,True,False,27.5
48000,18.0,1198.0,86.7,5.0,12,False,False,False,True,False,True,True,False,False,False,2.75
24000,24.7,796.0,47.3,5.0,10,False,False,False,True,False,True,True,False,False,False,2.8
52001,17.01,1591.0,121.3,5.0,10,False,False,False,True,False,True,True,False,False,False,6.45
9565,23.84,1199.0,84.0,5.0,8,False,False,False,True,False,True,True,False,False,False,5.88
32953,18.6,1197.0,85.8,5.0,13,False,False,False,True,False,True,True,False,False,False,4.65
18000,21.1,814.0,55.2,5.0,12,False,False,False,True,False,True,True,False,False,False,2.5
33016,22.54,1396.0,88.73,5.0,10,False,True,False,False,False,True,True,False,False,False,6.85
48000,23.59,1364.0,67.05,5.0,14,False,True,False,False,False,True,True,False,False,False,5.25
72022,21.43,1364.0,87.2,5.0,12,False,True,False,False,False,True,True,False,False,False,9.23
34000,20.7,1496.0,113.98,5.0,12,False,True,False,False,True,False,True,False,False,False,22.0
69000,20.14,1498.0,88.8,5.0,12,False,True,False,False,False,True,True,False,False,False,5.19
108000,13.7,1798.0,157.75,5.0,17,False,False,False,True,True,False,True,False,False,False,4.35
34700,10.0,2148.0,170.0,5.0,13,False,True,False,False,True,False,True,False,False,False,24.5
79000,17.8,1248.0,75.0,5.0,11,False,True,False,False,False,True,True,False,False,False,5.75
58197,18.0,1497.0,117.3,5.0,10,False,False,False,True,True,False,True,False,False,False,9.19
66000,8.45,2979.0,321.0,5.0,18,False,False,False,True,True,False,False,False,True,False,10.75
60000,19.2,1197.0,80.0,5.0,17,False,False,False,True,True,False,True,False,False,False,2.99
57000,26.59,1248.0,74.0,5.0,12,False,True,False,False,False,True,True,False,False,False,3.89
45555,26.0,1498.0,98.6,5.0,8,False,True,False,False,False,True,True,False,False,False,11.73
55137,14.0,796.0,35.0,5.0,10,False,False,False,True,False,True,True,False,False,False,3.11
93325,17.2,1968.0,138.1,5.0,12,False,True,False,False,False,True,False,False,True,False,14.45
38000,24.52,1248.0,88.5,7.0,8,False,True,False,False,False,True,True,False,False,False,8.7
57738,24.0,1120.0,70.0,5.0,10,False,True,False,False,False,True,True,False,False,False,5.04
38282,28.09,1248.0,88.5,5.0,9,False,True,False,False,False,True,True,False,False,False,8.5
64000,19.27,2143.0,170.0,5.0,12,False,True,False,False,True,False,True,False,False,False,15.65
32000,20.5,1248.0,91.72,5.0,11,False,True,False,False,False,True,True,False,False,False,5.65
83000,10.93,2497.0,204.0,5.0,16,False,False,False,True,True,False,True,False,False,False,16.5
76000,26.3,998.0,67.1,5.0,15,True,False,False,False,False,True,True,False,False,False,2.0
67200,15.04,1598.0,103.6,5.0,14,False,False,False,True,False,True,True,False,False,False,3.9
62655,18.88,1995.0,184.0,5.0,13,False,True,False,False,True,False,True,False,False,False,14.5
8471,18.9,1197.0,81.86,5.0,9,False,False,False,True,False,True,True,False,False,False,5.0
69000,11.36,2755.0,171.5,7.0,10,False,True,False,False,True,False,True,False,False,False,19.75
30090,19.6,1461.0,108.45,5.0,9,False,True,False,False,True,False,True,False,False,False,11.44
120000,18.0,1248.0,75.0,5.0,15,False,True,False,False,False,True,True,False,False,False,1.75
23000,17.8,1248.0,74.0,5.0,13,False,True,False,False,False,True,True,False,False,False,5.6
35939,12.3,1796.0,185.0,5.0,10,False,False,False,True,False,True,True,False,False,False,30.42
116694,15.1,2179.0,140.0,7.0,13,False,True,False,False,False,True,True,False,False,False,9.57
40448,15.96,2523.0,62.1,7.0,10,False,True,False,False,False,True,True,False,False,False,3.5
64456,24.3,1248.0,88.5,5.0,8,False,True,False,False,False,True,True,False,False,False,10.46
52782,20.5,1248.0,91.72,5.0,12,False,True,False,False,False,True,True,False,False,False,4.85
51672,19.5,1199.0,88.76,5.0,10,False,False,False,True,False,True,True,False,False,False,5.68
56073,13.7,1798.0,157.75,5.0,11,False,False,False,True,True,False,True,False,False,False,13.25
65000,14.74,2993.0,270.9,5.0,15,False,True,False,False,True,False,True,False,False,False,16.0
79000,18.9,998.0,67.1,5.0,13,False,False,False,True,False,True,True,False,False,False,3.0
43206,17.0,1086.0,74.0,5.0,19,False,False,False,True,False,True,True,False,False,False,0.99
70200,14.53,1798.0,138.1,5.0,16,False,False,False,True,True,False,True,False,False,False,5.0
42000,16.1,1197.0,85.0,5.0,10,False,False,False,True,False,True,True,False,False,False,4.75
62000,16.47,1198.0,74.0,5.0,12,False,False,False,True,False,True,True,False,False,False,5.35
20000,18.9,1197.0,81.86,5.0,9,False,False,False,True,False,True,True,False,False,False,5.98
80000,21.5,1248.0,88.8,5.0,15,False,True,False,False,False,True,False,False,False,True,3.5
50234,18.9,1197.0,81.86,5.0,8,False,False,False,True,False,True,True,False,False,False,4.77
50003,21.4,1197.0,83.1,5.0,10,False,False,False,True,False,True,True,False,False,False,5.45
1000,20.3,1199.0,84.0,5.0,8,False,False,False,True,True,False,True,False,False,False,6.85
54897,26.59,1248.0,74.0,5.0,10,False,True,False,False,True,False,True,False,False,False,7.3
108995,15.3,1193.0,65.3,5.0,19,False,False,False,True,False,True,True,False,False,False,1.25
73000,22.7,1598.0,118.0,5.0,11,False,True,False,False,False,True,True,False,False,False,8.25
65000,16.1,1298.0,88.2,5.0,18,False,False,False,True,False,True,True,False,False,False,2.71
32000,19.1,1197.0,82.0,5.0,10,False,False,False,True,False,True,True,False,False,False,3.6
65000,18.5,1197.0,80.0,5.0,16,False,False,False,True,False,True,True,False,False,False,3.0
21600,23.1,998.0,67.04,5.0,10,False,False,False,True,True,False,True,False,False,False,4.65
39000,14.84,2143.0,170.0,5.0,16,False,True,False,False,True,False,True,False,False,False,9.5
58075,17.5,1298.0,85.8,5.0,15,False,False,False,True,False,True,True,False,False,False,2.95
58000,15.04,1598.0,103.6,5.0,15,False,False,False,True,False,True,True,False,False,False,3.0
58000,25.2,1248.0,74.0,5.0,11,False,True,False,False,False,True,True,False,False,False,5.95
89000,14.53,1798.0,138.1,5.0,18,False,False,False,True,True,False,True,False,False,False,4.0
